PharmGKB ID	Variant	Literature	Genes	Association	Significance	P-Value	# of Cases	# of Controls	Biogeographical Groups	Phenotype Categories	Pediatric	More Details	Molecules
1450415299	CYP2C19*1; CYP2C19*2	PMID:30983508	CYP2C19	CYP2C19 *1/*2 is not associated with increased likelihood of Acquired Long QT Syndrome (aLQTS) when treated with citalopram, escitalopram or sertraline in people with Cardiovascular Diseases and Depression as compared to CYP2C19 *1/*1.	no	= 0.995	58	136	Unknown	Toxicity	false	For poor metabolizers exposed to sertraline, citalopram or escitalopram, providers changed prescribing patterns in response to alerts in the electronic medical record by either changing the drug, changing the dose or monitoring serial EKGs longitudinally. For intermediate metabolizers exposed to sertraline, citalopram or escitalopram, no alert was needed as no difference in QT was observed.	citalopram; escitalopram; sertraline
1451407152	rs6313	PMID:31792367	HTR2A	Genotype AA is associated with increased likelihood of Sexual Dysfunctions, Psychological due to citalopram in people with Depressive Disorder, Major as compared to genotypes AG + GG.	yes	= 0.02	66		Unknown	Toxicity	false	Please note that alleles have been complemented to the positive strand.	citalopram
1183689534	rs1109866	PMID:24192121	ABCB6	Allele T is not associated with response to citalopram, fluoxetine, paroxetine or sertraline in people with Depressive Disorder, Major as compared to allele C.	no	= 0.386	276		East Asian	Efficacy	false	No significant differences were seen in allele or genotype frequencies between responders and non-responders.	citalopram; fluoxetine; paroxetine; sertraline
1183619391	CYP2D6*1; CYP2D6*4	PMCID:PMC3090085	CYP2D6	CYP2D6 *4 is not associated with differences in remission when treated with citalopram in people with Depressive Disorder, Major as compared to CYP2D6 *1.	no		952		European	Efficacy	false	CYP2D6 genotype-based categories, therefore not only *4, were not found to be significantly associated with remission. Detailed results were not shown in study. Alleles found in study  (*2, *3, *4, *5, *6, *7, *9, *10, *17, *41 and duplications).	citalopram
1183689529	rs4148739	PMID:24192121	ABCB1	Allele C is associated with increased response to citalopram, fluoxetine, paroxetine or sertraline in people with Depressive Disorder, Major as compared to allele T.	no	= 0.162	276		East Asian	Efficacy	false	Allele C was more frequent in the responders group. This association did not remain statistically significant after correction for false-discovery rate and genotypes were not significantly associated. Please note; alleles have been complemented to the plus chromosomal strand. This SNP was in strong LD with rs28401781.	citalopram; fluoxetine; paroxetine; sertraline
1184748329	CYP2C19*1; CYP2C19*17	PMID:25154506	CYP2C19	CYP2C19 *17/*17 (assigned as ultrarapid metabolizer phenotype) is associated with decreased exposure to citalopram or escitalopram as compared to CYP2C19 *1/*1 (assigned as normal metabolizers phenotype) .	yes	< 0.0001	847		Multiple groups, Asian and White	Metabolism/PK	false	Compared to subjects with the EM/EM (CYP2C19*1/*1) genotype, the exposure to (es)citalopram decreased by 36 % (95 % CI 27-46, p < 0.0001) in the UM/UM (CYP2C19*17/*17) group. For this meta-analysis of 16 studies (in Asian and White), the studies must meet the following criteria to be included: (1) all subjects received at least one single dose of citalopram or escitalopram orally; (2) either genotyping or phenotyping of CYP2C19 was performed in all subjects; (3) citalopram or escitalopram exposure level [mean and standard deviation (SD)] was presented separately for the EM/EM genotype group and at least one of the following groups: UM/UM, UM/EM, UM/PM, EM/PM, PM/PM; and (4) if polymorphism was only assessed by phenotyping, citalopram or escitalopram exposure was reported separately for the EMpheno and PMpheno groups.	citalopram; escitalopram
1183619898	CYP2C19*1; CYP2C19*3	PMID:16855453	CYP2C19	CYP2C19 *3 is associated with decreased citalopram oral clearances of citalopram when treated with citalopram in people with Depressive Disorder, Major as compared to CYP2C19 *1/*1.	yes	= 0.01	53		East Asian	Metabolism/PK	false	oral clearances in the PMs were 42.9% and 33.3% (both P < 0.05) lower compared with the homozygous and heterozygous EMs.	citalopram
1184137250	CYP2C19*1; CYP2C19*17	PMID:20531370	CYP2C19	CYP2C19 *1/*17 is associated with decreased metabolic ratio CIT/DCIT values when treated with citalopram as compared to CYP2C19 *1/*1.	yes	< 0.05	338		Unknown	Metabolism/PK	false		citalopram
1183920937	CYP2D6*3; CYP2D6*4	PMID:22775532	CYP2D6	CYP2D6 *3/*4 (assigned as poor metabolizer phenotype) is not associated with differences in treatment response when treated with citalopram, fluoxetine, fluvoxamine, paroxetine or sertraline in people with Obsessive-Compulsive Disorder as compared to CYP2D6 normal metabolizer.	no	> 0.05	39		Unknown	Efficacy	false	CYP2D6 metabolizer status had no significant effect on clinical response (p>0.05).32 patients were CYP2D6 EMs, 2 were UMs, 4 were IMs, and 1 patient was a PM. Exploratory association analysis of response to all 108 drug trials found a significant effect of CYP2D6 metabolizer status on response (Fisher's exact test: p=0.021) when comparing the patients with reduced CYP2D6 activity (IMs and PMs) to EMs or UMs, but no information regarding the direction of the association is given. AmpliChip CYP450 test, which detects up to 33 alleles, including 7 duplications in the CYP2D6 and 3 alleles in the CYP2C19 gene. PM, IM, EM, or UM status for CYP2D6 and PM or EM status for CYP2C19 using phenotyping software available with the AmpliChip CYP450 test.	citalopram; fluoxetine; fluvoxamine; paroxetine; sertraline
1184748582	CYP2C19 poor metabolizers	PMID:25122046	CYP2C19	CYP2C19 poor metabolizers is associated with increased risk of electrocardiogram qt prolonged when treated with citalopram as compared to CYP2C19 normal metabolizers.	not stated		75		Unknown	Toxicity	false	"Study found that CYP2C19 PM(n=1) combined with IM (n=16) (440.1 ± 26.6 ms) had longer QTc interval compared to EM (n=58) (427.1 ± 23.6 ms) (one-tailed t-test, p=0.029). The results is driven by the PM who had a prolonged QTc. When comparing only the IM and EM groups, with the PM excluded,
there was no significant association between QTc and CYP2C19 variation, although there is still a trend for CYP2C19 EMs to have a shorter QTc than IMs (427.1 ± 23.6 ms vs. 437.4 ± 25.1 ms, one-tailed t-test, p=0.066). Identified genotypes or alleles are not reported."	citalopram
1448423400	CYP2C19*17	PMID:27804107	CYP2C19	CYP2C19 *17/*17 is associated with decreased response to citalopram in people with Obsessive-Compulsive Disorder.	not stated		1		Unknown	Efficacy	false	Case study. A subject genotyped as CYP2C19*17/*17 reported that citalopram was not effective for management of obsessive-compulsive disorder symptoms and increased number of panic attacks. After diplotype was determined patient was switched to paroxetine, which resulted in a reduction in both the obsessive-compulsive disorder symptoms and the intensity and frequency of the panic attacks.	citalopram
1183619378	CYP2C19*1; CYP2C19*17	PMCID:PMC3090085	CYP2C19	CYP2C19 *17 is associated with decreased remission (reported as trend of association) when treated with citalopram in people with Depressive Disorder, Major as compared to CYP2C19 *1/*1.	no	= 0.1	952		European	Efficacy	false	A trend suggesting that the number of *17 alleles is associated with lower remission rates (P=0.1, OR=0.84, CI: 0.69 - 1.04). The association got stronger when restricted for patients that were classified as treatment tolerant P=0.05, OR=0.80, CI: 0.63 -1.00.	citalopram
1184169557	CYP2D6 normal metabolizers	PMID:23545896	CYP2D6	CYP2D6 normal metabolizers are associated with decreased number of failed medication trails when treated with citalopram, clomipramine, duloxetine, escitalopram, fluoxetine, fluvoxamine, mirtazapine, paroxetine, sertraline or venlafaxine in people with Obsessive-Compulsive Disorder.	yes	= 0.007	184		Multiple groups, predominantly European ancestry (90.2%)	Efficacy	false	Study observed that UM and PM both had undergone more medication trials than those with EM status (UM: median 3.5 trials (range 1-8), PM: median 5; EM: median 2 (range 1-9), IM: median 2 (range 1-7)). Significantly more non-EM than EM had undergone four or more drug trials (non-EM: 13/27 (48%) patients withgreater than or equal to4 trials; EM: 34/157 (22%) patients with greater than or equal to4 trials; P=0.007). Patients had undergone one or more trials of serotonin reuptake inhibitors (including fluoxetine, sertraline, fluvoxamine, paroxetine, citalopram or escitalopram), venlafaxine, mirtazapine, duloxetine or clomipramine. articipants had multiple trials of medications, individuals were defined as an overall responder (that is, to medications in general) if they reported response to greater than or equal to50% of all drug trials recalled. Correspondingly, patients who reported benefits from <50% of medications tried were deemed overall nonresponders.	citalopram; clomipramine; duloxetine; escitalopram; fluoxetine; fluvoxamine; mirtazapine; paroxetine; sertraline; venlafaxine
655386834	rs2227631	PMID:18794724	SERPINE1	Allele G is associated with decreased response to citalopram and fluoxetine in people with Depressive Disorder, Major as compared to allele A.	yes	= 0.014	140		East Asian	Efficacy	false	(as haplotype with rs1799889-G)	citalopram; fluoxetine
981480002	rs6313	PMCID:PMC3582836	HTR2A	Genotype AA is associated with decreased risk of heart palpitations when treated with citalopram in people with Depression as compared to genotype GG.	yes	= 0.012	1222		Multiple groups	Toxicity	false	19.4% incidence vs. 25.1%	citalopram
1183689550	rs6946119	PMID:24192121		Allele T is not associated with response to citalopram, fluoxetine, paroxetine or sertraline in people with Depressive Disorder, Major as compared to allele C.	no	= 0.501	215		East Asian	Efficacy	false	No significant differences were seen in allele or genotype frequencies between responders and non-responders.	citalopram; fluoxetine; paroxetine; sertraline
1183619913	CYP2C19*1; CYP2C19*2; CYP2C19*3	PMID:16855453	CYP2C19	CYP2C19 *2/*2 + *2/*3 are not associated with increased Side Effects Scale scores when treated with citalopram in people with Depressive Disorder, Major as compared to CYP2C19 *1/*1.	no	= 0.234	53		East Asian	Metabolism/PK	false	TSES score also tended to be higher in PM than EM patients, but the difference was not statistically significant (P = 0.234)	citalopram
981848128	rs16965962	PMCID:PMC3410623		Allele A is associated with increased general side-effect burden when treated with citalopram in people with Depressive Disorder, Major as compared to allele C.	yes	= 3.22E-7	1762		Multiple groups	Toxicity	false	General side effect burden included 26 symptom measures across gastrointestinal, heart, skin, central nervous, vision/hearing, genital/urinary, sleep and sexual systems. Please see the paper for more details on factors included in general side effects. Also note alleles have been complemented to the plus chromosomal strand.	citalopram
1183689546	rs3755047	PMID:24192121	ABCB6	Allele A is not associated with response to citalopram, fluoxetine, paroxetine or sertraline in people with Depressive Disorder, Major as compared to allele G.	no	= 0.267	282		East Asian	Efficacy	false	No significant differences were seen in allele or genotype frequencies between responders and non-responders.	citalopram; fluoxetine; paroxetine; sertraline
981865038	rs10848635	PMID:19388002	CACNA1C	Allele A is associated with increased risk of suicide when treated with citalopram in people with Depressive Disorder, Major as compared to allele T.	no	= 0.094	1167		European	Efficacy,Toxicity	false	"p is not significant after correction for testing of two SNPs.  Also, uncorrected p listed in abstract = 0.04, but in table II it is listed as 0.047 (corrected p = 0.08-0.094).  Also, it is not absolutely clear which is the associated allele, since this is an A/T SNP.  The associated allele is listed as ""the minor allele (A)"", and the gene is on the positive chromosomal strand, so probably listing A as the associated allele with respect to the positive chromosomal strand is correct.  Number genotyped is at least 1167(1206 were successfully typed for at least one locus and 1167 were successfully typed for both)."	citalopram
1183624260	CYP2D6*1xN; CYP2D6*2xN	PMID:14652703	CYP2D6	CYP2D6 *1xN + *2xN are associated with decreased response to citalopram, mianserin, mirtazapine, nortriptyline, paroxetine or venlafaxine in people with Mood Disorders.	yes	= 0.026	108		European	Efficacy	false	"The significant finding was that the worst week scores of the Hamilton Depression Rating Scale were higher in patients with the duplication compared to those without the duplication (genotyping was also done for *2, *3,*4,*5).  8/81(9.9%, 95% CI 3.4-16.4%) non-responders had a CYP2D6 gene duplication, as compared to 0.8-1.0% previously reported in healthy Nordic Caucasians. The subcohort of 81 had failed to respond to antidepressants shown to be metabolized by CYP2D6. Six UMs carried the *1/*1 xN or *1/*2 xN genotype.; For the statistics, subjects with duplication of either *1 or *2 were grouped together.  Two of the 8 subjects are listed with the duplicated allele as being in either *1 or *4, with the allele carrying the duplication not clarified.  Authors list study limitations as 1) all cases and no controls; 2) drug monitoring and CYP2D6 activity phenotyping was not done; 3) small sample size. The frequency of the EM
genotype was 0.889; the PM genotype (*3/*4, *4/*4, or *4/*5) was 0.028; and the genotype with the duplication.
was 0.083."	citalopram; mianserin; mirtazapine; nortriptyline; paroxetine; venlafaxine
1183689542	rs3731885	PMID:24192121	ABCB6	Allele A is not associated with response to citalopram, fluoxetine, paroxetine or sertraline in people with Depressive Disorder, Major as compared to allele G.	no	= 0.345	281		East Asian	Efficacy	false	No significant differences were seen in allele or genotype frequencies between responders and non-responders.	citalopram; fluoxetine; paroxetine; sertraline
981480012	rs585719	PMCID:PMC3582836		Genotype CT is associated with increased response to citalopram in people with Depression as compared to genotype CC.	yes	= 0.021	156		African American/Afro-Caribbean	Efficacy	false	This was only true in African Americans and was attributed to LD with rs76665058.  No TT were seen in this cohort.	citalopram
981501261	rs25531	PMCID:PMC2887732	SLC6A4	Allele C is associated with increased likelihood of side effects when treated with citalopram in people with Dementia as compared to allele T.	yes	< 0.05	44		Multiple groups	Toxicity	false	This association is for a haplotype containing the L (long) allele at rs4795541 along with C at this SNP.	citalopram
1183689538	rs1109867	PMID:24192121	ABCB6	Allele T is not associated with response to citalopram, fluoxetine, paroxetine or sertraline in people with Depressive Disorder, Major as compared to allele G.	no	= 0.384	283		East Asian	Efficacy	false	No significant differences were seen in allele or genotype frequencies between responders and non-responders.	citalopram; fluoxetine; paroxetine; sertraline
1184472392	SLC6A4 HTTLPR long form (L allele); SLC6A4 HTTLPR short form (S allele)	PMID:14624186	SLC6A4	SLC6A4 HTTLPR short form (S allele)/HTTLPR short form (S allele) is associated with increased risk of non-remission when treated with citalopram in people with Depressive Disorder, Major as compared to SLC6A4 HTTLPR long form (L allele)/HTTLPR long form (L allele) + HTTLPR long form (L allele)/HTTLPR short form (S allele).	yes	= 0.006	130		Unknown	Efficacy	false	Citalopram treatment: mean initial dose: 26.4; range:20-40 mg/day. Genotyped using PCR and length determination via gel. Remission (HDRS <= 7) or in Non Remission (HDRS > 7) taking into account the HDRS scores at twelfth week.  91 patients (69.4%) were in Remission and 40 patients (30.6%) in Non-Remission.	citalopram
1183701599	CYP2C19 poor metabolizer	PMID:8451774	CYP2C19	CYP2C19 poor metabolizer is associated with decreased clearance of citalopram in healthy individuals as compared to CYP2C19 normal metabolizer.	not stated	< 0.0008	16		European	Metabolism/PK	false	Citalopram elimination partially depends on the mephenytoin oxygenase (CYP2C19), since steady-state serum concentration, half-life, and area under the serum concentration/time curve for citalopram were significantly higher in poor metabolizers	citalopram
1184168775	SLC6A4 HTTLPR short form (S allele); SLC6A4 L allele-rs25531C; SLC6A4 L allele-rs25531T	PMCID:PMC2887732	SLC6A4	SLC6A4 HTTLPR short form (S allele)/L allele-rs25531C is associated with increased likelihood of side effects when treated with citalopram in people with Dementia as compared to SLC6A4 L allele-rs25531T.	yes	< 0.05	44		Multiple groups	Toxicity	false	This was reported as the S(short) allele predicting greater early and overall side effects and early treatment discontinuation.  It is not clear which version of the S allele is meant.	citalopram
1183689563	rs182694	PMID:24192121	ABCG1	Allele A is not associated with response to citalopram, fluoxetine, paroxetine or sertraline in people with Depressive Disorder, Major as compared to allele G.	no	= 0.642	278		East Asian	Efficacy	false	No significant differences were seen in allele or genotype frequencies between responders and non-responders.	citalopram; fluoxetine; paroxetine; sertraline
1184505152	rs4570625	PMID:23510446	TPH2	Genotypes GT + TT is associated with increased response to citalopram in children with Depressive Disorder as compared to genotype GG.	no	> 0.05	83		Unknown	Efficacy	true	Response was defined as  response (Clinical Global Impressions - Improvement </=2). Association was non-significant.	citalopram
1184137288	CYP2C19 poor metabolizers	PMCID:PMC3090085	CYP2C19	CYP2C19 poor metabolizers is associated with increased likelihood of remission if tolerant to citalopram treatment when treated with citalopram in people with Depressive Disorder, Major as compared to CYP2C19 normal metabolizers.	yes	= 0.03	896		European	Efficacy	false	CYP2C19 PM patients classified as citalopram tolerant were more likely to experience remission (P = 0.03). The study grouped all loss-of-function alleles found in study (*2,*4,*6,*8).	citalopram
1183689554	rs3747802	PMID:24192121	ABCB1	Allele A is not associated with response to citalopram, fluoxetine, paroxetine or sertraline in people with Depressive Disorder, Major as compared to allele G.	no	= 0.542	277		East Asian	Efficacy	false	No significant differences were seen in allele or genotype frequencies between responders and non-responders.	citalopram; fluoxetine; paroxetine; sertraline
769154620	rs4244285	PMCID:PMC3090085	CYP2C19	Allele A is associated with increased intolerance when treated with citalopram in people with Depressive Disorder, Major as compared to allele G.	yes	= 0.02	952		European	Toxicity	false		citalopram
982023021	rs1800532	PMID:23221997	TPH1	Genotypes GT + TT are associated with decreased response to citalopram in people with Depressive Disorder, Major as compared to genotype GG.	yes	< 0.01	159		European	Efficacy	false	This association with worse treatment outcome is only significant associated in patients with major depression clinical features psychotic (F(6, 378) = 2.90; p = 0.009) and melancholic (F(6, 381) = 2.86; p = 0.0097).	citalopram
1184513661	SLC6A4 HTTLPR long form (L allele); SLC6A4 HTTLPR short form (S allele)	PMCID:PMC2660379	SLC6A4	SLC6A4 HTTLPR long form (L allele)/HTTLPR long form (L allele) is not associated with remission when treated with citalopram in people with Depressive Disorder, Major as compared to SLC6A4 HTTLPR short form (S allele).	no	= 0.533	196		Latino	Efficacy	false	Remission was defined as a score of </= 5 on the 16-item Quick Inventory of Depressive Symptomatology-Clinician Rating (QIDS-C16) scale at the last clinic visit.	citalopram
1183619684	CYP2C19*1; CYP2C19*2; CYP2C19*3	PMID:12975335	CYP2C19	CYP2C19 *2/*2 + *2/*3 is associated with decreased oral clearance of citalopram when treated with citalopram in healthy individuals as compared to CYP2C19 *1/*1 + *1/*2.	yes		13		East Asian	Metabolism/PK	false	"Eight extensive metabolizers (genotyped as CYP2C19*1/*1, CYP2C19*1/*2, or
CYP2C19*1/*3) and five poor metabolizers (genotyped as CYP2C19*2/*2 or
CYP2C19*2/*3) were randomly selected for participation in the study. p-value not given"	citalopram
981500777	rs4713916	PMID:20709156	FKBP5	Allele A is associated with increased response to citalopram, fluoxetine, mirtazapine, paroxetine, Selective serotonin reuptake inhibitors or venlafaxine in people with Mood Disorders as compared to allele G.	yes	= 0.01	1944	908	Multiple groups	Efficacy	false	"One of the studies included in this meta-analysis was a ""Naturalistic pharmacogenetic study""."	citalopram; fluoxetine; mirtazapine; paroxetine; Selective serotonin reuptake inhibitors; venlafaxine
981865068	rs1006737	PMID:19388002	CACNA1C	Allele A is associated with increased risk of suicide when treated with citalopram in people with Depressive Disorder, Major as compared to allele G.	not stated	= 0.06	1167		European	Efficacy,Toxicity	false	p may not be significant after correction for testing of two SNPs.  The uncorrected p listed in the abstract = 0.02, but in table II it is listed as 0.03(corrected p = 0.04 or 0.6).   Number genotyped is at least 1167(1206 were successfully typed for at least one locus and 1167 were successfully typed for both).	citalopram
637880298	rs7997012	PMID:17671280	HTR2A	Allele A is associated with increased likelihood of response when treated with citalopram in people with Depression as compared to allele G.	yes	= 7.91E-4	1199		Multiple groups	Efficacy	false		citalopram
655386848	rs1799889	PMID:18794724	SERPINE1	Allele G is associated with decreased response to citalopram and fluoxetine in people with Depressive Disorder, Major as compared to allele A.	yes	= 0.014	140		East Asian	Efficacy	false	(as part of haplotype with rs2227631-G)	citalopram; fluoxetine
1183619708	CYP2C19*1; CYP2C19*2; CYP2C19*3	PMID:12975335	CYP2C19	CYP2C19 *2/*2 + *2/*3 is associated with increased citalopram AUC and terminal elimination half-life when treated with citalopram in healthy individuals as compared to CYP2C19 *1/*1 + *1/*2.	yes	= 0.01	13		East Asian	Metabolism/PK	false	"Eight extensive metabolizers (genotyped as CYP2C19*1/*1, CYP2C19*1/*2, or
CYP2C19*1/*3) and five poor metabolizers (genotyped as CYP2C19*2/*2 or
CYP2C19*2/*3) were randomly selected for participation in the study."	citalopram
1183847009	CYP2C19*1; CYP2C19*2	PMID:19840783	CYP2C19	CYP2C19 *1/*2 + *2/*2 is associated with increased AUC of citalopram when treated with citalopram in healthy individuals as compared to CYP2C19 *1/*1.	yes	= 0.007	35		European	Metabolism/PK	false		citalopram
1184513643	SLC6A4 HTTLPR long form (L allele); SLC6A4 HTTLPR short form (S allele)	PMCID:PMC2660379	SLC6A4	SLC6A4 HTTLPR long form (L allele)/HTTLPR long form (L allele) is associated with increased likelihood of remission when treated with citalopram in people with Depressive Disorder, Major as compared to SLC6A4 HTTLPR short form (S allele).	yes	= 0.024	1074		European	Efficacy	false	Remission was defined as a score of </= 5 on the 16-item Quick Inventory of Depressive Symptomatology-Clinician Rating (QIDS-C16) scale at the last clinic visit.	citalopram
1448112033	rs6296	PMID:27324805	HTR1B	Genotype CC is associated with increased risk of agitation when treated with citalopram in children with Anxiety Disorders or Depressive Disorder, Major as compared to genotypes CG + GG.	yes	= 0.011	87		Near Eastern	Toxicity	true	Study participants were diagnosed with major depression/dysthmymia or anxiety disorder according to the diagnostic and statistical manual of mental disorders, 4th edition. Patients were assessed at intake, 2, 4, 6, and 8 weeks.	citalopram
981500787	rs1360780	PMID:20709156	FKBP5	Allele T is not associated with increased response to citalopram, fluoxetine, mirtazapine, paroxetine, Selective serotonin reuptake inhibitors or venlafaxine in people with Mood Disorders as compared to allele C.	no	= 0.36	2302	1210	European	Efficacy	false	"One of the studies included in this meta-analysis was a ""Naturalistic pharmacogenetic study""."	citalopram; fluoxetine; mirtazapine; paroxetine; Selective serotonin reuptake inhibitors; venlafaxine
982015355	rs1360780	PMID:17467808	FKBP5	Allele T is associated with decreased response to citalopram in people with Depressive Disorder, Major as compared to allele C.	no				European	Efficacy	false	"This finding, though not significant,  is mentioned as being a failure to replicate previous findings in a German population(PMID:15565110). The OR entered is for increased risk of non-response.  Authors note that Bonferroni correction was not done and that they think that it would be overly conservative to do so.  p entered is not corrected; 7 SNPs were tested. Number of ""cases"" and ""controls"" entered are responders and non-responders."	citalopram
981476212	rs2235067	PMID:18215618	ABCB1	Allele T is associated with increased likelihood of remission when treated with amitriptyline, citalopram, paroxetine or venlafaxine in people with Depression as compared to allele C.	yes	= 0.0071	280		European	Efficacy	false	Association was significant after correction for multiple testing at 4 weeks, but not so at 5 or 6 weeks.  It's not completely clear which allele was associated with remission or which sets of alleles/genotypes were compared.  I am entering the minor allele (in European populations) as the associated one.	amitriptyline; citalopram; paroxetine; venlafaxine
1184749158	rs363371	PMID:18797399	SLC18A2	Allele A is not associated with response to citalopram in people with Depressive Disorder, Major as compared to allele G.	no	> 0.05	730		European	Efficacy	false	No significant differences in the number of patients who were classified as nonresponders, responders or remitters were seen between either the genotypes (AA, AG, GG) or the alleles (A, G), in either European American or African American populations. Remitters achieved a Quick Inventory for Depression Scale, Change 16 Item version (QIDS-C16) score of <= 5 at the last treatment visit. Responders achieved at least a 50% reduction in baseline QIDS-C16 score at the last treatment visit. Nonresponders did not achieve even a 40% reduction in baseline QIDS-C16 score.	citalopram
982015348	rs2270007	PMID:17467808	CRHR2	Genotypes CC + CG are associated with decreased response to citalopram in people with Depressive Disorder, Major as compared to genotype GG.	yes	= 0.006	95	51	European	Efficacy	false	"This association is for response at week 4 but not at week 12.  The allele associated with worse response is described as G.  This is a G/C SNP, so this is ambiguous.  The gene is on the negative chromosomal strand, so I am guessing that the authors meant negative chromosomal strand G (= positive chromosomal strand C).  The OR entered is for increased risk of non-response.  Authors note that Bonferroni correction was not done and that they think that it would be overly conservative to do so.  p entered is not corrected; 7 SNPs were tested. Number of ""cases"" and ""controls"" entered are responders and non-responders."	citalopram
1183847020	CYP2D6*1; CYP2D6*4	PMID:19840783	CYP2D6	CYP2D6 *1/*4 is associated with increased AUC of citalopram when treated with citalopram in healthy individuals as compared to CYP2D6 *1/*1.	yes	= 0.031	35		European	Metabolism/PK	false		citalopram
981500798	rs3800373	PMID:20709156	FKBP5	Allele C is not associated with increased response to citalopram, fluoxetine, mirtazapine, paroxetine, Selective serotonin reuptake inhibitors or venlafaxine in people with Mood Disorders as compared to allele A.	no	= 0.09	2082	1108	European	Efficacy	false	"One of the studies included in this meta-analysis was a ""Naturalistic pharmacogenetic study""."	citalopram; fluoxetine; mirtazapine; paroxetine; Selective serotonin reuptake inhibitors; venlafaxine
1183701619	CYP2D6 poor metabolizer	PMID:8451774	CYP2D6	CYP2D6 poor metabolizer is associated with decreased demethylation clearance of desmethylcitalopram when treated with citalopram in healthy individuals as compared to CYP2D6 normal metabolizer.	yes	< 0.0001	18		European	Metabolism/PK	false		citalopram
1183619955	CYP2C19*1; CYP2C19*2; CYP2C19*3; CYP2C19*17	PMCID:PMC2268970	CYP2C19	CYP2C19 *2 + *3 +*17 are not associated with differences in remission or tolerance when treated with citalopram in people with Depressive Disorder, Major as compared to CYP2C19 *1.	no		1046		Multiple groups	Efficacy,Toxicity	false	CYP2C19 variants (*2, *3, *17)	citalopram
981862265	rs760761	PMID:19065121	DTNBP1	Allele A is associated with increased response to citalopram in people with Depressive Disorder, Major as compared to allele G.	no	= 0.028	147		European	Efficacy	false	The association is for response at 4 weeks. Allele distribution of SNP rs760761, however, showed a trend of difference between responders and nonresponders (4th week).	citalopram
